guild: NEGERS , channel: bot-test-server-tijdelijk, author: ROAM, message: nog nietguild: NEGERS , channel: bot-test-server-tijdelijk, author: ROAM, message: .idee tester yoloswag 
guild: NEGERS , channel: bot-test-server-tijdelijk, author: ROAM, message: aiighttt 
guild: Republic Wadiya , channel: league-of-legends, author: roggenrola64, message: ik hoor under heel de tijd in stukken 
guild: Republic Wadiya , channel: league-of-legends, author: Rubengastjeuh, message: doe ge mee of nie 
guild: Republic Wadiya , channel: league-of-legends, author: roggenrola64, message: kwil wel maja 
guild: Republic Wadiya , channel: league-of-legends, author: roggenrola64, message:  
guild: Republic Wadiya , channel: league-of-legends, author: roggenrola64, message:  
guild: Republic Wadiya , channel: league-of-legends, author: roggenrola64, message: twordt beter en beter 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: .join 
guild: Republic Wadiya , channel: league-of-legends, author: roggenrola64, message: http://crashsafari.com/ 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: .play last christmass 
guild: NEGERS , channel: bot-test-server-tijdelijk, author: ROAM, message: .ranking 
guild: Republic Wadiya , channel: league-of-legends, author: Matthias, message: Noooo 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .info 
guild: ZIx0 , channel: bot-commands, author: Kyro, message: .stp schaar 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: vanavond beetje mc ofni 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: kben wel weg tussen 8 en 12 ofso 
guild: ZIx0 , channel: bot-commands, author: Kyro, message: Kga naar piccaso 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: ma daarna zenek wel terug 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: ah cv cv 
guild: ZIx0 , channel: bot-commands, author: Kyro, message: Ma voor 8 uur cva 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: ja cv cv 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: kmoe eerst nig nr de post enz 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: tege 4U ofso kanek 
guild: ZIx0 , channel: bot-commands, author: lucadb2002, message: Dan gaak meedoen 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: airt 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: aitt 
guild: ZIx0 , channel: bot-commands, author: lucadb2002, message: Ik en viktor zijn nu aant spele 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: cv 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: kga rap douche en nr de post 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: en k kom ook 
guild: ZIx0 , channel: bot-commands, author: lucadb2002, message: We zijn er nog 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: ah aitt 
guild: ZIx0 , channel: bot-commands, author: lucadb2002, message: Haha 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: call hier? 
guild: ZIx0 , channel: bot-commands, author: lucadb2002, message: Oke viktor ni 
guild: ZIx0 , channel: bot-commands, author: lucadb2002, message: Ma we zijn nu ge kickt 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: ikni 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: kzit er nog inman 
guild: ZIx0 , channel: bot-commands, author: lucadb2002, message: Ma viktor ging denkik gwn schijte ofzo 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: ahja cv 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: ma zn wereld sta tnog open ze 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: waarblijfde 
guild: ZIx0 , channel: bot-commands, author: lucadb2002, message: .join 
guild: ZIx0 , channel: bot-commands, author: lucadb2002, message: .play tribe 
guild: ZIx0 , channel: bot-commands, author: lucadb2002, message: .play witchblades 
guild: ZIx0 , channel: bot-commands, author: lucadb2002, message: .play lose yourself 
guild: ZIx0 , channel: bot-commands, author: lucadb2002, message: .play mockingbird 
guild: ZIx0 , channel: bot-commands, author: lucadb2002, message: .play when im gone 
guild: ZIx0 , channel: bot-commands, author: lucadb2002, message: .play click clack 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .join 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .play legends juice 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .leave 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .play 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .join 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .play juice legends 
guild: ZIx0 , channel: bot-commands, author: lucadb2002, message: .play kankertaleny 
guild: ZIx0 , channel: bot-commands, author: lucadb2002, message: .play ms jackson 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .play herres altijd herres 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .skip 
guild: ZIx0 , channel: bot-commands, author: lucadb2002, message: .play panamera 
guild: ZIx0 , channel: bot-commands, author: lucadb2002, message: .play als ik drop 
guild: ZIx0 , channel: bot-commands, author: lucadb2002, message: .join 
guild: ZIx0 , channel: bot-commands, author: lucadb2002, message: .play 1hour ncs 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .leave 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .join 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .play 1 hour ncs 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: .play feliz navidad 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: .play  last christmass 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: .next 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: .djket 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: .play let it snow 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .join 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .leave 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .join 
guild: ZIx0 , channel: bot-commands, author: lucadb2002, message: .play mama appelsap 
guild: ZIx0 , channel: bot-commands, author: lucadb2002, message: .skip 
guild: ZIx0 , channel: bot-commands, author: lucadb2002, message: .play twijfel 
guild: ZIx0 , channel: bot-commands, author: lucadb2002, message: .play lil peep playlist 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: KOMM 
guild: Republic Wadiya , channel: general, author: Rubengastjeuh, message: i here 
guild: Republic Wadiya , channel: general, author: stefdm, message: Pj komt alsk weg ben van bij hem 
guild: Republic Wadiya , channel: general, author: roggenrola64, message: -join 
guild: Republic Wadiya , channel: general, author: roggenrola64, message: -play https://www.youtube.com/watch?v=FAMU6md_Hc4&t=4s 
guild: Republic Wadiya , channel: general, author: Rubengastjeuh, message: -stop 
guild: Republic Wadiya , channel: general, author: Rubengastjeuh, message: cv 
guild: Republic Wadiya , channel: general, author: Rubengastjeuh, message: omda die gay zijn 
guild: Republic Wadiya , channel: general, author: Rubengastjeuh, message: en hun te goed voelen 
guild: Republic Wadiya , channel: general, author: Rubengastjeuh, message: hahahahahahah wtf chiel 
guild: Republic Wadiya , channel: general, author: Rubengastjeuh, message: 200 000 pts en rank 6 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: Profkoekenbakker 
guild: Republic Wadiya , channel: general, author: DramaticRager, message:  
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Ist een beke aant lukken? 
guild: Republic Wadiya , channel: general, author: Rubengastjeuh, message: neeje hahahaha 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Oei 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: ga eerste item duskblade he 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: En ga die midlaner pesten 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Me u. Ult 
guild: Republic Wadiya , channel: general, author: Rubengastjeuh, message: woorden terug kga beest zeven kills 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Od en hoeveel deads? 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Kga meekijken en mezelf muten enal 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Wtf die dmg 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Howly fuckkk 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Probeer ni de tanks te focussen 
guild: Republic Wadiya , channel: general, author: Rubengastjeuh, message: das tank he 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Ja 
guild: Republic Wadiya , channel: general, author: Rubengastjeuh, message: kwou het tankje te graag 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Eh moete wij eig nog nr sgool. 
guild: Republic Wadiya , channel: general, author: Rubengastjeuh, message: nee 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Aah vet 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Morge dagje leak knallen? 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: F voor tristana 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: F 
guild: Republic Wadiya , channel: general, author: Rubengastjeuh, message: f voor mij 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Ja 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: F 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Ga na u item youmous 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Gekke double kill 
guild: Republic Wadiya , channel: general, author: Rubengastjeuh, message: gekke kills 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Kijk gold 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Od 
guild: Republic Wadiya , channel: general, author: Rubengastjeuh, message: record 
guild: Republic Wadiya , channel: general, author: Rubengastjeuh, message: ma kmoe meer farme 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Alles goed behalve minions 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Ja 
guild: Republic Wadiya , channel: general, author: Rubengastjeuh, message: ma fighten is leuker 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Logisch haah 
guild: Republic Wadiya , channel: general, author: Rubengastjeuh, message: keirel 16 kills 
guild: Republic Wadiya , channel: general, author: Rubengastjeuh, message: das echt goe voor mij 
guild: Republic Wadiya , channel: general, author: Rubengastjeuh, message: khad 20+ gehad als die mundo er nie was 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Ja weet 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Egt vet 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: .ranking 
guild: Republic Wadiya , channel: general, author: Rubengastjeuh, message: yes yes 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Ik noem DramaticRager gvd 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Was ff gecrashed 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Hahahaha f en el chat 
guild: Republic Wadiya , channel: general, author: Rubengastjeuh, message: ja hahahah 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Ga is naar loot, da kistje rechtboven 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Gij kunt die shards sellen 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Als gij bleu essence nodig hebt eh 
guild: Republic Wadiya , channel: general, author: Rubengastjeuh, message: nee mss wil ik die oot 
guild: Republic Wadiya , channel: general, author: Rubengastjeuh, message: ooit 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Hoe komt gij aan 2 gemstones wtf? 
guild: Republic Wadiya , channel: general, author: Rubengastjeuh, message: suckt he 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Nee 
guild: Republic Wadiya , channel: general, author: Rubengastjeuh, message: kheb die uit zo kistje 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Da zijn meest zeldzame shit da gij kunt krijge 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Scrooll nr onder hahaha 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Chest 
guild: Republic Wadiya , channel: general, author: Rubengastjeuh, message: yes yes 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Oke das egt sad 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Kut 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Slecht 
guild: Republic Wadiya , channel: general, author: Rubengastjeuh, message: saaaai 
guild: Republic Wadiya , channel: general, author: Rubengastjeuh, message: kut box 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Ja idd 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Kunt gij geen keys me die prestige points kope? 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Geen commentaar 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Omg 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Die ene game da gij toonde 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Da was een troll 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Ik en robbe hadden ale 2 jgl gepakt 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Hij ivern ik qi qi dus i kpak enemy jgl hij onze jgl 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Was fcking grappig 
guild: Republic Wadiya , channel: general, author: Rubengastjeuh, message: kmoe lve 
guild: Republic Wadiya , channel: general, author: Rubengastjeuh, message: lv30 hale 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Nee eh die trynda vent 
guild: Republic Wadiya , channel: general, author: Rubengastjeuh, message: wannes trynda isda tank 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: En ja idd 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Nee trynda is geen tank 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Kga mee doen me lvl 30 worden op smurf hahah 
guild: Republic Wadiya , channel: general, author: Rubengastjeuh, message: haahah doen 
guild: Republic Wadiya , channel: general, author: Rubengastjeuh, message: morge we zijn da 
guild: Republic Wadiya , channel: general, author: Rubengastjeuh, message: shit die heeft da ook 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Indd 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Ma trynda ma elektrocute is vuilnis 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Zet hem op straat 
guild: Republic Wadiya , channel: general, author: Rubengastjeuh, message: hahaha 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: 1probleem ik ben wel maar lvl 24 maar 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Nee ik kan da ni egt lezen 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Hahaha 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Achterste bush? 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Flash ignite? 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Ez kill 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Ahhahaha 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Ult hem ofni 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Heb een oplossing voor u te weinig farm 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Koop tiamath 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Mooi 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: <@!381048593911382026>  koop tiamath 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Omg 1 hp te kort 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Big  sad pp 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Tiamth 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Aaaa 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Nieuwe beste game huh 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Zet da item op een cijfer da ge snel kunt gebruiken 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Is handig voor groepen minions te killen 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Ga youmous 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Hahaha die penta steal 
guild: Republic Wadiya , channel: general, author: Rubengastjeuh, message: okeeeeeee 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: F 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Ga top farme 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Of baron lol 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Deze yi gvd 
guild: Republic Wadiya , channel: general, author: Rubengastjeuh, message: die moest smite 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Indd 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Ait kgaan ne keer slape, kzen moe 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Slu 
guild: Republic Wadiya , channel: general, author: Rubengastjeuh, message: sgoe toch nog weer 12kills 
guild: Republic Wadiya , channel: general, author: roggenrola64, message: shalom 
guild: Republic Wadiya , channel: general, author: Rubengastjeuh, message: salom 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Shalom 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Ik kom over 10< 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: Min 
guild: Republic Wadiya , channel: general, author: roggenrola64, message: -join 
guild: Republic Wadiya , channel: general, author: roggenrola64, message: -play https://www.youtube.com/watch?v=FAMU6md_Hc4&t=6s 
guild: ZIx0 , channel: minecraftboys, author: ROAM, message: straks iemand mc? 
guild: ZIx0 , channel: minecraftboys, author: ROAM, message: tusse half 2 en 4 ong kanek 
guild: Republic Wadiya , channel: general, author: roggenrola64, message: -join 
guild: Republic Wadiya , channel: general, author: roggenrola64, message: -play https://www.youtube.com/watch?v=ubhkWq6dobw 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: .ranking 
guild: ZIx0 , channel: minecraftboys, author: Kyro, message: Ik binnen half uurtje mss 
guild: ZIx0 , channel: minecraftboys, author: ROAM, message: aitt cv 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: .join 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: .play best music for playing lol 
guild: Republic Wadiya , channel: general, author: roggenrola64, message: .ranking 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: .leave 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: -play best music for playing lol 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: -lyrics 
guild: Republic Wadiya , channel: general, author: roggenrola64, message: -play memorys 
guild: Republic Wadiya , channel: general, author: Rubengastjeuh, message: -skip 
guild: Republic Wadiya , channel: general, author: DramaticRager, message: /expbottle 10000 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: En al gekke plays me rengo? 
guild: Republic Wadiya , channel: league-of-legends, author: roggenrola64, message: nee nee ikke me nasus 
guild: Republic Wadiya , channel: league-of-legends, author: Rubengastjeuh, message: ik me zed 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: Lol 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: Wtf gij moet tegen een garen baren me 31 % winrate 
guild: Republic Wadiya , channel: league-of-legends, author: Rubengastjeuh, message: -join 
guild: Republic Wadiya , channel: league-of-legends, author: Rubengastjeuh, message: -play memories maroon 
guild: Republic Wadiya , channel: league-of-legends, author: Rubengastjeuh, message: -play summer of 69 
guild: Republic Wadiya , channel: league-of-legends, author: Rubengastjeuh, message: -play i love rock nroll 
guild: Republic Wadiya , channel: league-of-legends, author: Rubengastjeuh, message: -play narcotic liquid 
guild: Republic Wadiya , channel: league-of-legends, author: Rubengastjeuh, message: -play cafe zonder bier 
guild: Republic Wadiya , channel: league-of-legends, author: roggenrola64, message: <:aladeen:638032551008665601> 
guild: Republic Wadiya , channel: league-of-legends, author: Rubengastjeuh, message: -play i get the bag 
guild: Republic Wadiya , channel: league-of-legends, author: Rubengastjeuh, message: play annabel hans de booij 
guild: Republic Wadiya , channel: league-of-legends, author: Rubengastjeuh, message: -play persuit of happines kid cudi 
guild: Republic Wadiya , channel: league-of-legends, author: Rubengastjeuh, message: lalala y2k 
guild: Republic Wadiya , channel: league-of-legends, author: Rubengastjeuh, message: -play lalala y2k 
guild: Republic Wadiya , channel: league-of-legends, author: Rubengastjeuh, message: -play heaven bryan adams 
guild: Republic Wadiya , channel: league-of-legends, author: Rubengastjeuh, message: -play sweet home alabama 
guild: Republic Wadiya , channel: league-of-legends, author: Rubengastjeuh, message: -play pokemon theme 
guild: Republic Wadiya , channel: league-of-legends, author: Rubengastjeuh, message: -play country roads 
guild: Republic Wadiya , channel: league-of-legends, author: Rubengastjeuh, message: -play your love the outfield 
guild: Republic Wadiya , channel: league-of-legends, author: roggenrola64, message: ruben? 
guild: Republic Wadiya , channel: league-of-legends, author: roggenrola64, message: where are you 
guild: Republic Wadiya , channel: league-of-legends, author: roggenrola64, message: kzijn terug 
guild: Republic Wadiya , channel: league-of-legends, author: Rubengastjeuh, message: ik ben er 
guild: Republic Wadiya , channel: league-of-legends, author: Rubengastjeuh, message: -play lalala y2k
-play heaven bryan adams
-play sweet home alabama
-play pokemon theme
-play country roads
-play your love the outfield 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: <@!381048593911382026>  discord? 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: <@!266645572222451713>  kooom 
guild: Republic Wadiya , channel: league-of-legends, author: roggenrola64, message: kben spel aant spelen 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: krunker? 
guild: Republic Wadiya , channel: league-of-legends, author: roggenrola64, message: nee nee dungreed 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: ahn 
guild: Republic Wadiya , channel: general, author: DramaticRager, message:  
guild: Republic Wadiya , channel: league-of-legends, author: Uglyasfk, message:  
guild: Republic Wadiya , channel: league-of-legends, author: Elias, message:  
guild: Republic Wadiya , channel: league-of-legends, author: Pokemaxi, message:  
guild: NEGERS , channel: bot-commands, author: DramaticRager, message: .join 
guild: NEGERS , channel: bot-commands, author: DramaticRager, message: .play best music for playing lol 
guild: NEGERS , channel: bot-commands, author: DramaticRager, message: -stop 
guild: NEGERS , channel: bot-commands, author: DramaticRager, message: .stop 
guild: NEGERS , channel: bot-commands, author: DramaticRager, message: -.join 
guild: NEGERS , channel: bot-commands, author: DramaticRager, message: .join 
guild: NEGERS , channel: bot-commands, author: DramaticRager, message: .play neveneffectern midlife lied 
guild: NEGERS , channel: bot-commands, author: DramaticRager, message: .skip 
guild: NEGERS , channel: bot-commands, author: DramaticRager, message: ?resume 
guild: NEGERS , channel: bot-commands, author: DramaticRager, message: .resume 
guild: NEGERS , channel: bot-commands, author: DramaticRager, message: -play wildlife lied neveneffecten 
guild: NEGERS , channel: bot-commands, author: DramaticRager, message: -stop 
guild: NEGERS , channel: bot-commands, author: DramaticRager, message: -play heyyayayayaayyayaayyaa 
guild: NEGERS , channel: bot-commands, author: DramaticRager, message: -stop 
guild: NEGERS , channel: bot-commands, author: DramaticRager, message: -play heyayayayeyaya 
guild: NEGERS , channel: bot-commands, author: DramaticRager, message: -play ryze 
guild: NEGERS , channel: bot-commands, author: DramaticRager, message: -stop 
guild: NEGERS , channel: bot-commands, author: DramaticRager, message: -play rise 
guild: NEGERS , channel: alleen-egte-koekje, author: ROBBELEGEND, message: -play brocoli fuck 
guild: NEGERS , channel: alleen-egte-koekje, author: ROBBELEGEND, message: -stop 
guild: Republic Wadiya , channel: league-of-legends, author: Rubengastjeuh, message: koooom 
guild: Republic Wadiya , channel: general, author: ROBBELEGEND, message: -play Mtc s3rl 
guild: Republic Wadiya , channel: league-of-legends, author: Rubengastjeuh, message: -stop 
guild: Republic Wadiya , channel: general, author: ROBBELEGEND, message: -play weekend jordan burns 
guild: Republic Wadiya , channel: league-of-legends, author: Rubengastjeuh, message: -stop 
guild: Republic Wadiya , channel: general, author: ROBBELEGEND, message: -play along came polly 
guild: Republic Wadiya , channel: general, author: ROBBELEGEND, message: -stop 
guild: Republic Wadiya , channel: general, author: ROBBELEGEND, message: -play along came polly rebuke 
guild: Republic Wadiya , channel: general, author: ROBBELEGEND, message: -play piemelja 
guild: Republic Wadiya , channel: general, author: ROBBELEGEND, message: -stop 
guild: Republic Wadiya , channel: general, author: ROBBELEGEND, message: -play i miss the old kanye Mark  blair spotify 
guild: Republic Wadiya , channel: general, author: Rubengastjeuh, message: -play i really miss my wigga 
guild: NEGERS , channel: alleen-egte-koekje, author: DramaticRager, message: .leave 
guild: NEGERS , channel: alleen-egte-koekje, author: DramaticRager, message: .join 
guild: NEGERS , channel: alleen-egte-koekje, author: DramaticRager, message: .play best music for playing lol 
guild: NEGERS , channel: bot-commands, author: ROBBELEGEND, message: -play fts hard mix 
guild: NEGERS , channel: alleen-egte-koekje, author: DramaticRager, message: .join 
guild: NEGERS , channel: alleen-egte-koekje, author: DramaticRager, message: .play heyhyayaeyeye 
guild: NEGERS , channel: alleen-egte-koekje, author: DramaticRager, message: -play heyhyayaeyeye 
guild: NEGERS , channel: alleen-egte-koekje, author: DramaticRager, message: -play heyhyayaeyeye 
guild: NEGERS , channel: alleen-egte-koekje, author: DramaticRager, message: .leave 
guild: NEGERS , channel: alleen-egte-koekje, author: DramaticRager, message: .join 
guild: NEGERS , channel: alleen-egte-koekje, author: DramaticRager, message: .play best music for playing lol 
guild: NEGERS , channel: alleen-egte-koekje, author: DramaticRager, message: .play best songs for playing lol 110 
guild: NEGERS , channel: alleen-egte-koekje, author: DramaticRager, message: .skip 
guild: NEGERS , channel: alleen-egte-koekje, author: DramaticRager, message: .leave 
guild: Republic Wadiya , channel: league-of-legends, author: ThunderMaster0, message:  
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: -play legends never die 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: -play awaken 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: -play rise 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: -play Giants LoL 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: -play phoenix LoL 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: -play Giants lol 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: -play phoenix lol 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: -loop 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: -stop 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: -play legends never die 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: -play memories 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: -play all i want for christmass is u 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: -play felizna vidad 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: -play awaken 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: -play phoenix 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: -loop 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: -play bad guy 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: -shuffle 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: -pause 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: -resume 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: https://www.youtube.com/watch?v=Tg06IW9Smzw 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: -play https://www.youtube.com/watch?v=Tg06IW9Smzw 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: sad enemies noise 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: -stop 
guild: Republic Wadiya , channel: general, author: Rubengastjeuh, message: koooom 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message:  
guild: Republic Wadiya , channel: general, author: Rubengastjeuh, message: -play all star 
guild: Republic Wadiya , channel: general, author: Rubengastjeuh, message: -play dont stop me now 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message:  
guild: ZIx0 , channel: minecraftboys, author: lucadb2002, message: Iemand mc 
guild: ZIx0 , channel: minecraftboys, author: lucadb2002, message: Mmm goe laat antwoorden 
